id,sex,country,city,bdate,years,range_years
125891193,Male,Россия,Йошкар-Ола,1999,22,18-22
125704828,Male,Россия,Королёв,1991,30,Старше 27
125574747,Male,Россия,Пушкино,1983,38,Старше 27
125526784,Male,Россия,Пермь,1998,23,23-27
125387940,Male,Россия,Unfiled_city,1996,25,23-27
125121460,Male,Россия,Йошкар-Ола,2000,21,18-22
124956052,Male,Россия,Кемерово,1996,25,23-27
124779461,Male,Россия,Санкт-Петербург,1996,25,23-27
124622964,Male,Россия,Красноярск,1992,29,Старше 27
124619944,Male,Россия,Зеленоград,2000,21,18-22
124557746,Male,Россия,Геленджик,2000,21,18-22
124490939,Male,Россия,Камышин,1999,22,18-22
124466820,Male,Россия,Нижний Новгород,1994,27,23-27
124439473,Male,Россия,Озерск,1996,25,23-27
124278063,Male,Россия,Москва,1992,29,Старше 27
124040171,Male,Россия,Unfiled_city,1996,25,23-27
123890382,Male,Россия,Москва,1996,25,23-27
123604393,Male,Россия,Unfiled_city,1997,24,23-27
123580107,Male,Россия,Калининград,1999,22,18-22
123161137,Male,Россия,Москва,1999,22,18-22
123115343,Male,Россия,Хотьково,1995,26,23-27
122770934,Male,Россия,Санкт-Петербург,2001,20,18-22
122734236,Male,Россия,Нижний Новгород,1999,22,18-22
122436298,Male,Россия,Каменск-Шахтинский,1995,26,23-27
121977934,Male,Россия,Челябинск,1992,29,Старше 27
121207012,Male,Россия,Краснодар,1995,26,23-27
121111602,Male,Россия,Санкт-Петербург,1988,33,Старше 27
120979030,Male,Россия,Одинцово,1995,26,23-27
120952343,Male,Россия,Ульяновск,1995,26,23-27
120721850,Male,Россия,Псков,1985,36,Старше 27
120645568,Male,Россия,Москва,1999,22,18-22
120522458,Male,Россия,Севастополь,1998,23,23-27
120482775,Male,Россия,Нижний Новгород,1999,22,18-22
120472258,Male,Россия,Орехово-Зуево,1998,23,23-27
120259716,Male,Россия,Москва,1996,25,23-27
120198901,Male,Россия,Москва,1998,23,23-27
120051449,Male,Россия,Тюмень,1999,22,18-22
120035893,Male,Россия,Архангельск,1998,23,23-27
119570961,Male,Россия,Онега,1997,24,23-27
119255075,Male,Россия,Москва,1996,25,23-27
119235455,Male,Россия,Москва,1995,26,23-27
118958243,Male,Россия,Калининград,1999,22,18-22
118767115,Male,Россия,Краснодар,1993,28,Старше 27
118664268,Male,Россия,Краснодар,1990,31,Старше 27
118641830,Male,Россия,Unfiled_city,2000,21,18-22
118375184,Male,Россия,Новосибирск,1995,26,23-27
118348287,Male,Россия,Красногорск,1986,35,Старше 27
117929138,Male,Россия,Москва,1990,31,Старше 27
117918890,Male,Россия,Москва,1992,29,Старше 27
117736199,Male,Россия,Красноярск,1998,23,23-27
117695904,Male,Россия,Нижний Новгород,1993,28,Старше 27
117186333,Male,Россия,Новосибирск,1996,25,23-27
117171864,Male,Россия,Иваново,1987,34,Старше 27
117154394,Male,Россия,Челябинск,2001,20,18-22
117053070,Male,Россия,Мурманск,1997,24,23-27
117048268,Male,Россия,Пермь,1997,24,23-27
116946574,Male,Россия,Москва,1996,25,23-27
116941240,Male,Россия,Поворино,1996,25,23-27
116922622,Male,Россия,Ейск,1991,30,Старше 27
116873575,Male,Россия,Брянск,1996,25,23-27
116769229,Male,Россия,Санкт-Петербург,1994,27,23-27
116768021,Female,Россия,Санкт-Петербург,1996,25,23-27
116586545,Male,Россия,Новороссийск,1994,27,23-27
116555222,Male,Россия,Москва,1998,23,23-27
116554224,Male,Россия,Москва,1999,22,18-22
116523116,Male,Россия,Москва,1984,37,Старше 27
116188019,Male,Россия,Unfiled_city,1999,22,18-22
116021086,Male,Россия,Unfiled_city,1989,32,Старше 27
115947447,Male,Россия,Тюмень,1991,30,Старше 27
115891552,Male,Россия,Москва,1998,23,23-27
115435134,Male,Россия,Уфа,1990,31,Старше 27
115311369,Male,Россия,Никольск,1987,34,Старше 27
115279474,Male,Россия,Жуковский,1999,22,18-22
115174829,Male,Россия,Москва,1997,24,23-27
115026855,Male,Россия,Жуковский,1997,24,23-27
115017475,Male,Россия,Анжеро-Судженск,2001,20,18-22
114989680,Male,Россия,Химки,1999,22,18-22
114798100,Male,Россия,Москва,1997,24,23-27
114780882,Male,Россия,Ижевск,1992,29,Старше 27
114745642,Male,Россия,Краснознаменск,1996,25,23-27
114144375,Male,Россия,Москва,1995,26,23-27
114115688,Male,Россия,Нижний Новгород,1998,23,23-27
114091676,Male,Россия,Unfiled_city,1981,40,Старше 27
113605259,Male,Россия,Москва,1998,23,23-27
113528932,Male,Россия,Владимир,1997,24,23-27
113516255,Male,Россия,Тула,1997,24,23-27
113149234,Male,Россия,Волжский,1996,25,23-27
112981764,Male,Россия,Калуга,1980,41,Старше 27
112959551,Male,Россия,Москва,1996,25,23-27
112865551,Male,Россия,Санкт-Петербург,2000,21,18-22
112837169,Male,Россия,Кикерино,1991,30,Старше 27
112616557,Male,Россия,Санкт-Петербург,1997,24,23-27
112605660,Male,Россия,Москва,1993,28,Старше 27
112591459,Male,Россия,Москва,1988,33,Старше 27
112546191,Male,Россия,Новосибирск,1991,30,Старше 27
112505573,Male,Россия,Москва,1993,28,Старше 27
112470991,Male,Россия,Москва,1996,25,23-27
112426362,Female,Россия,Unfiled_city,1993,28,Старше 27
112280449,Male,Россия,Изобильный,1994,27,23-27
112279519,Male,Россия,Unfiled_city,1988,33,Старше 27
111585479,Male,Россия,Новосибирск,1987,34,Старше 27
111490118,Male,Россия,Таганрог,1997,24,23-27
111438032,Male,Россия,Екатеринбург,1999,22,18-22
111196298,Male,Россия,Ковров,1986,35,Старше 27
111168283,Male,Россия,Москва,1998,23,23-27
110932922,Male,Россия,Москва,1989,32,Старше 27
110498453,Male,Россия,Владивосток,1996,25,23-27
110404343,Male,Россия,Ростов-на-Дону,1987,34,Старше 27
110324317,Male,Россия,Екатеринбург,1997,24,23-27
110322971,Male,Россия,Калуга,1995,26,23-27
110304554,Male,Россия,Ногинск,1991,30,Старше 27
110282190,Male,Россия,Одинцово,1993,28,Старше 27
109587777,Male,Россия,Псков,2002,19,18-22
109544909,Male,Россия,Чебоксары,1985,36,Старше 27
109365742,Male,Россия,Пушкин,1996,25,23-27
109178779,Female,Россия,Unfiled_city,2000,21,18-22
108889972,Male,Россия,Москва,1995,26,23-27
108826265,Male,Россия,Пенза,1997,24,23-27
108720077,Female,Россия,Псков,1997,24,23-27
108400140,Male,Россия,Набережные Челны,1993,28,Старше 27
108357234,Male,Россия,Омск,1994,27,23-27
108292143,Male,Россия,Москва,2001,20,18-22
108051531,Male,Россия,Можайск,1989,32,Старше 27
107447169,Male,Россия,Электросталь,2001,20,18-22
107343287,Male,Россия,Москва,1992,29,Старше 27
107312848,Male,Россия,Владивосток,1996,25,23-27
107272281,Male,Россия,Волжский,1999,22,18-22
106994232,Male,Россия,Оренбург,1983,38,Старше 27
106992748,Male,Россия,Иркутск,1997,24,23-27
106475068,Male,Россия,Москва,1997,24,23-27
106340730,Male,Россия,Иркутск,1991,30,Старше 27
106167152,Male,Россия,Краснодар,1988,33,Старше 27
105901142,Male,Россия,Мончегорск,1993,28,Старше 27
105820341,Male,Россия,Йошкар-Ола,1998,23,23-27
105638995,Male,Россия,Москва,1990,31,Старше 27
105590426,Male,Россия,Софрино-1,1994,27,23-27
105570692,Male,Россия,Мегион,1996,25,23-27
105501038,Male,Россия,Новосибирск,1999,22,18-22
105334188,Male,Россия,Великие Луки,1997,24,23-27
105017790,Male,Россия,Unfiled_city,1996,25,23-27
104979178,Male,Россия,Вышний Волочек,1995,26,23-27
104944085,Male,Россия,Томск,1988,33,Старше 27
104935875,Male,Россия,Екатеринбург,1994,27,23-27
104923670,Male,Россия,Тула,1997,24,23-27
104843138,Male,Россия,Южно-Сахалинск,2000,21,18-22
104779874,Male,Россия,Тула,1990,31,Старше 27
104722431,Male,Россия,Архангельск,1991,30,Старше 27
104579354,Male,Россия,Unfiled_city,1987,34,Старше 27
104484138,Male,Россия,Тула,1989,32,Старше 27
104084836,Male,Россия,Санкт-Петербург,1992,29,Старше 27
103982470,Male,Россия,Выборг,1995,26,23-27
103964585,Male,Россия,Пермь,1996,25,23-27
103923606,Male,Россия,Подольск,1990,31,Старше 27
103857628,Male,Россия,Керчь,1999,22,18-22
103713700,Male,Россия,Москва,1996,25,23-27
103698953,Male,Россия,Барнаул,1997,24,23-27
103651970,Male,Россия,Самара,1990,31,Старше 27
103461746,Male,Россия,Москва,2000,21,18-22
103423794,Male,Россия,Красноярск,1993,28,Старше 27
103336507,Male,Россия,Москва,1998,23,23-27
103122739,Male,Россия,Монино,1995,26,23-27
102963068,Male,Россия,Красноярск,1994,27,23-27
102949665,Male,Россия,Севастополь,1988,33,Старше 27
102715947,Male,Россия,Королёв,1993,28,Старше 27
102628100,Male,Россия,Псков,2003,18,18-22
102564757,Male,Россия,Новоуральск,1998,23,23-27
102563086,Male,Россия,Каменск-Шахтинский,1994,27,23-27
102557061,Male,Россия,Донской,1995,26,23-27
102418938,Male,Россия,Нижневартовск,1988,33,Старше 27
102390119,Male,Россия,Ангарск,1996,25,23-27
102113303,Male,Россия,Тольятти,1994,27,23-27
102025710,Male,Россия,Unfiled_city,1995,26,23-27
101908240,Male,Россия,Unfiled_city,1995,26,23-27
101906510,Male,Россия,Екатеринбург,1990,31,Старше 27
101859368,Male,Россия,Ликино-Дулево,1994,27,23-27
101770074,Male,Россия,Туапсе,1989,32,Старше 27
101559656,Male,Россия,Воронеж,1996,25,23-27
101142432,Male,Россия,Ростов-на-Дону,1996,25,23-27
101015662,Female,Россия,Москва,1997,24,23-27
100851196,Male,Россия,Москва,1993,28,Старше 27
100846568,Male,Россия,Челябинск,1986,35,Старше 27
100841213,Male,Россия,Ростов-на-Дону,1993,28,Старше 27
100809881,Male,Россия,Пермь,1997,24,23-27
100794935,Male,Россия,Волгоград,1995,26,23-27
100779489,Male,Россия,Саратов,1990,31,Старше 27
100742749,Male,Россия,Пермь,1996,25,23-27
100684709,Male,Россия,Мончегорск,1990,31,Старше 27
100597228,Male,Россия,Уренгой,1987,34,Старше 27
100537492,Male,Россия,Санкт-Петербург,1988,33,Старше 27
100528118,Male,Россия,Семикаракорск,1994,27,23-27
100512484,Male,Россия,Дзержинск,1990,31,Старше 27
100308544,Male,Россия,Самара,1989,32,Старше 27
100268806,Male,Россия,Мегион,1996,25,23-27
100056485,Male,Россия,Мурманск,1999,22,18-22
100049208,Male,Россия,Краснодар,1991,30,Старше 27
